Y,X6,X8,X9,X5,X7,X1,X3,X2,X10,X4,E
-0.2552193559006241,-0.0301289359808744,0.2185743391550035,2.577433779621975,0.3478542816820171,-0.3066655476257765,0.260101701046844,-0.3322890241105452,-0.3019600635468728,3.3194104037428227,0.2656770197959162,5
0.0888473413381586,0.0692820042921791,0.1393475897425782,-0.9683075728229644,0.5218582169779585,-0.2384129147155088,0.767972497329474,-0.5910599873946716,-0.7236403524647868,4.69433991782132,0.2926396330098009,5
-0.0564102155142703,0.0459953143435496,-0.0275877348626578,0.619351226715472,0.5248113376398238,0.2441466052513024,0.7769807756102349,-0.5684408495447272,-0.6506100762288796,4.735326033856834,0.4625577516283791,5
0.157253777532537,0.2478767057454585,0.060009122214457,-1.5880284576341572,0.4859207045085329,-0.0384337921622574,0.6154454227299457,-0.5382239361405503,-0.6911156888360228,4.700714812765113,0.2759874772759997,5
0.0090949139096325,0.0983838502432775,0.088714228246123,0.0713540304821725,0.4950768397232993,-0.1739560440625849,0.5014906249419748,-0.426188746313171,-0.5371804061396309,4.399548783379072,0.173374783688734,5
-0.0031373529224922,-0.1625428717049411,0.0694061241213936,0.1070417975094397,0.3972158765904575,-0.041588183454258,0.51287006693658,-0.5275466063043198,-0.5516527313140701,4.446575511420392,0.2745561518167932,5
0.1164360883460768,-0.0594399832735769,0.1102848732583776,-1.2531469964337012,0.5539861302056149,-0.3126835035004472,0.8144712930950657,-0.6993020065578106,-0.7078303972183115,4.884127145370456,0.3614453131373161,5
0.2108862621349591,0.1161755463845521,0.0191309390703661,-2.158056692238051,0.5607996109432514,-0.0032578503943169,1.0081214786911676,-0.823185942826431,-0.725948244289369,5.210597639443209,0.1774331077044439,5
0.0836983591399423,-0.0785168557189613,-0.0473866664761602,-0.8472096138273562,0.4713077930804384,0.0096838892972525,0.8039919649262012,-0.5629411782277557,-0.5412405271665234,4.814924328329462,0.235310508713558,5
-0.024654462455888,0.1222345365614141,0.0246804804280738,0.2854582019361583,0.371111029295692,0.0218426574636168,0.527467614513127,-0.4797636440605753,-0.6494065404494395,4.320924353924193,0.2405000342958442,5
